day,ship_id,avg_fuel_level,avg_speed_knots,avg_distance_left_km,total_records
2025-04-29 07:02:27,titanic,0.0,15.33,1469.2,1
2025-04-29 07:02:32,bellisimo,0.0,12.26,0.0,1
2025-04-29 07:02:32,santa-maria,0.0,10.97,428.74,1
2025-04-29 07:02:32,titanic,0.0,17.07,1464.76,1
2025-04-29 07:02:37,bellisimo,0.0,15.14,0.0,1
2025-04-29 07:02:37,santa-maria,0.0,15.51,427.26,1
2025-04-29 07:02:37,titanic,0.0,19.37,1462.26,1
2025-04-29 07:02:42,bellisimo,0.0,18.94,0.0,1
2025-04-29 07:02:42,santa-maria,0.0,13.59,422.68,1
2025-04-29 07:02:42,titanic,0.0,16.55,1458.51,1
2025-04-29 07:02:47,bellisimo,0.0,16.16,0.0,1
2025-04-29 07:02:47,santa-maria,0.0,12.59,417.86,1
2025-04-29 07:02:47,titanic,0.0,19.03,1454.73,1
2025-04-29 07:02:52,bellisimo,0.0,17.24,0.0,1
2025-04-29 07:02:52,santa-maria,0.0,19.08,415.21,1
2025-04-29 07:02:52,titanic,0.0,12.36,1453.28,1
2025-04-29 07:02:57,bellisimo,0.0,17.93,0.0,1
2025-04-29 07:02:57,santa-maria,0.0,17.32,411.97,1
2025-04-29 07:02:57,titanic,0.0,16.53,1451.51,1
2025-04-29 07:03:02,bellisimo,0.0,15.24,0.0,1
2025-04-29 07:03:02,santa-maria,0.0,11.79,407.41,1
2025-04-29 07:03:02,titanic,0.0,13.92,1447.52,1
2025-04-29 07:03:07,bellisimo,0.0,17.22,0.0,1
2025-04-29 07:03:07,santa-maria,0.0,10.16,403.47,1
2025-04-29 07:03:07,titanic,0.0,11.53,1443.76,1
2025-04-29 07:03:12,bellisimo,0.0,10.84,0.0,1
2025-04-29 07:03:12,santa-maria,0.0,11.52,400.63,1
2025-04-29 07:03:12,titanic,0.0,10.76,1439.96,1
2025-04-29 07:03:17,bellisimo,0.0,16.15,0.0,1
2025-04-29 07:03:17,santa-maria,0.0,16.71,398.15,1
2025-04-29 07:03:17,titanic,0.0,16.1,1435.56,1
2025-04-29 07:03:22,bellisimo,0.0,18.36,0.0,1
2025-04-29 07:03:22,santa-maria,0.0,10.37,395.0,1
2025-04-29 07:03:22,titanic,0.0,11.72,1431.04,1
2025-04-29 07:03:27,bellisimo,0.0,18.7,0.0,1
2025-04-29 07:03:27,santa-maria,0.0,15.44,391.73,1
2025-04-29 07:03:27,titanic,0.0,10.53,1426.92,1
2025-04-29 07:03:32,bellisimo,0.0,12.89,0.0,1
2025-04-29 07:03:32,santa-maria,0.0,12.6,388.7,1
2025-04-29 07:03:32,titanic,0.0,19.19,1424.44,1
2025-04-29 07:03:37,bellisimo,0.0,17.28,0.0,1
2025-04-29 07:03:37,santa-maria,0.0,12.46,386.68,1
2025-04-29 07:03:37,titanic,0.0,16.26,1421.77,1
2025-04-29 07:03:42,bellisimo,0.0,19.23,0.0,1
2025-04-29 07:03:42,santa-maria,0.0,17.02,385.48,1
2025-04-29 07:03:42,titanic,0.0,10.54,1418.48,1
2025-04-29 07:03:47,bellisimo,0.0,18.17,0.0,1
2025-04-29 07:03:47,santa-maria,0.0,11.76,382.91,1
2025-04-29 07:03:47,titanic,0.0,13.51,1413.75,1
2025-04-29 07:03:52,bellisimo,0.0,15.17,0.0,1
2025-04-29 07:03:52,santa-maria,0.0,19.01,381.18,1
2025-04-29 07:03:52,titanic,0.0,15.85,1412.52,1
2025-04-29 07:03:57,bellisimo,0.0,13.15,0.0,1
2025-04-29 07:03:57,santa-maria,0.0,12.77,376.45,1
2025-04-29 07:03:57,titanic,0.0,19.72,1410.94,1
2025-04-29 07:04:02,bellisimo,0.0,17.5,0.0,1
2025-04-29 07:04:02,santa-maria,0.0,15.92,373.14,1
2025-04-29 07:04:02,titanic,0.0,17.59,1406.51,1
2025-04-29 07:04:07,bellisimo,0.0,17.89,0.0,1
2025-04-29 07:04:07,santa-maria,0.0,16.3,370.59,1
2025-04-29 07:04:07,titanic,0.0,19.29,1402.06,1
2025-04-29 07:04:12,bellisimo,0.0,18.18,0.0,1
2025-04-29 07:04:12,santa-maria,0.0,15.05,369.41,1
2025-04-29 07:04:12,titanic,0.0,19.4,1398.87,1
2025-04-29 07:04:17,bellisimo,0.0,14.51,0.0,1
2025-04-29 07:04:17,santa-maria,0.0,11.49,365.56,1
2025-04-29 07:04:17,titanic,0.0,14.54,1397.19,1
2025-04-29 07:04:22,bellisimo,0.0,11.01,0.0,1
2025-04-29 07:04:22,santa-maria,0.0,16.86,360.63,1
2025-04-29 07:04:22,titanic,0.0,11.69,1394.63,1
2025-04-29 07:04:27,bellisimo,0.0,13.03,0.0,1
2025-04-29 07:04:27,santa-maria,0.0,10.58,357.79,1
2025-04-29 07:04:27,titanic,0.0,10.34,1389.89,1
2025-04-29 07:04:32,bellisimo,0.0,13.59,0.0,1
2025-04-29 07:04:32,santa-maria,0.0,19.71,355.4,1
2025-04-29 07:04:32,titanic,0.0,14.09,1386.97,1
2025-04-29 07:04:37,bellisimo,0.0,14.13,0.0,1
2025-04-29 07:04:37,santa-maria,0.0,15.23,350.89,1
2025-04-29 07:04:37,titanic,0.0,12.55,1383.53,1
2025-04-29 07:04:42,bellisimo,0.0,19.53,0.0,1
2025-04-29 07:04:42,santa-maria,0.0,17.3,347.21,1
2025-04-29 07:04:42,titanic,0.0,15.46,1380.66,1
2025-04-29 07:04:47,bellisimo,0.0,17.36,0.0,1
2025-04-29 07:04:47,santa-maria,0.0,11.51,344.83,1
2025-04-29 07:04:47,titanic,0.0,18.98,1379.43,1
2025-04-29 07:04:52,bellisimo,0.0,16.8,0.0,1
2025-04-29 07:04:52,santa-maria,0.0,14.82,339.85,1
2025-04-29 07:04:52,titanic,0.0,17.46,1376.15,1
2025-04-29 07:04:57,bellisimo,0.0,12.17,0.0,1
2025-04-29 07:04:57,santa-maria,0.0,14.52,335.73,1
2025-04-29 07:04:57,titanic,0.0,15.79,1374.95,1
2025-04-29 07:05:02,bellisimo,0.0,10.29,0.0,1
2025-04-29 07:05:02,santa-maria,0.0,10.97,331.12,1
2025-04-29 07:05:02,titanic,0.0,18.04,1372.65,1
2025-04-29 07:05:07,bellisimo,0.0,10.59,0.0,1
2025-04-29 07:05:07,santa-maria,0.0,12.5,327.02,1
2025-04-29 07:05:07,titanic,0.0,16.12,1368.18,1
2025-04-29 07:05:12,bellisimo,0.0,19.74,0.0,1
2025-04-29 07:05:12,santa-maria,0.0,16.29,325.4,1
2025-04-29 07:05:12,titanic,0.0,19.13,1364.95,1
2025-04-29 07:05:17,bellisimo,0.0,15.48,0.0,1
2025-04-29 07:05:17,santa-maria,0.0,11.13,321.43,1
2025-04-29 07:05:17,titanic,0.0,19.59,1363.27,1
2025-04-29 07:05:22,bellisimo,0.0,16.8,0.0,1
2025-04-29 07:05:22,santa-maria,0.0,16.76,317.44,1
2025-04-29 07:05:22,titanic,0.0,18.5,1362.14,1
2025-04-29 07:05:26,bellisimo,0.0,19.95,0.0,1
2025-04-29 07:05:26,santa-maria,0.0,18.98,312.72,1
2025-04-29 07:05:26,titanic,0.0,15.16,1360.49,1
2025-04-29 07:05:31,bellisimo,0.0,18.0,0.0,1
2025-04-29 07:05:31,santa-maria,0.0,14.38,310.85,1
2025-04-29 07:05:31,titanic,0.0,17.46,1357.0,1
2025-04-29 07:05:36,bellisimo,0.0,15.71,0.0,1
2025-04-29 07:05:36,santa-maria,0.0,14.7,307.27,1
2025-04-29 07:05:36,titanic,0.0,12.62,1355.11,1
2025-04-29 07:05:41,bellisimo,0.0,12.04,0.0,1
2025-04-29 07:05:41,santa-maria,0.0,13.52,302.9,1
2025-04-29 07:05:41,titanic,0.0,16.87,1353.95,1
2025-04-29 07:05:46,bellisimo,0.0,14.38,0.0,1
2025-04-29 07:05:46,santa-maria,0.0,10.85,300.42,1
2025-04-29 07:05:46,titanic,0.0,17.59,1351.3,1
2025-04-29 07:05:51,bellisimo,0.0,15.1,0.0,1
2025-04-29 07:05:51,santa-maria,0.0,14.12,295.48,1
2025-04-29 07:05:51,titanic,0.0,19.48,1348.97,1
2025-04-29 07:05:56,bellisimo,0.0,13.78,0.0,1
2025-04-29 07:05:56,santa-maria,0.0,19.65,294.4,1
2025-04-29 07:05:56,titanic,0.0,14.14,1347.53,1
2025-04-29 07:06:01,bellisimo,0.0,16.64,0.0,1
2025-04-29 07:06:01,santa-maria,0.0,19.97,290.5,1
2025-04-29 07:06:01,titanic,0.0,11.23,1346.33,1
2025-04-29 07:06:06,bellisimo,0.0,14.41,0.0,1
2025-04-29 07:06:06,santa-maria,0.0,19.35,286.06,1
2025-04-29 07:06:06,titanic,0.0,16.46,1343.52,1
2025-04-29 07:06:11,bellisimo,0.0,18.96,0.0,1
2025-04-29 07:06:11,santa-maria,0.0,16.86,281.67,1
2025-04-29 07:06:11,titanic,0.0,19.98,1340.31,1
2025-04-29 07:06:16,bellisimo,0.0,10.23,0.0,1
2025-04-29 07:06:16,santa-maria,0.0,19.71,277.07,1
2025-04-29 07:06:16,titanic,0.0,12.76,1337.97,1
2025-04-29 07:06:21,bellisimo,0.0,14.89,0.0,1
2025-04-29 07:06:21,santa-maria,0.0,12.56,273.6,1
2025-04-29 07:06:21,titanic,0.0,15.63,1335.23,1
2025-04-29 07:06:26,bellisimo,0.0,18.38,0.0,1
2025-04-29 07:06:26,santa-maria,0.0,16.16,268.62,1
2025-04-29 07:06:26,titanic,0.0,10.48,1333.66,1
2025-04-29 07:06:31,bellisimo,0.0,11.35,0.0,1
2025-04-29 07:06:31,santa-maria,0.0,18.7,264.55,1
2025-04-29 07:06:31,titanic,0.0,16.69,1331.1,1
2025-04-29 07:06:36,bellisimo,0.0,14.35,0.0,1
2025-04-29 07:06:36,santa-maria,0.0,14.91,263.1,1
2025-04-29 07:06:36,titanic,0.0,16.36,1326.53,1
2025-04-29 07:06:41,bellisimo,0.0,16.43,0.0,1
2025-04-29 07:06:41,santa-maria,0.0,14.64,261.39,1
2025-04-29 07:06:41,titanic,0.0,13.06,1322.72,1
2025-04-29 07:06:46,bellisimo,0.0,18.08,0.0,1
2025-04-29 07:06:46,santa-maria,0.0,12.65,256.75,1
2025-04-29 07:06:46,titanic,0.0,16.22,1321.5,1
2025-04-29 07:06:51,bellisimo,0.0,18.14,0.0,1
2025-04-29 07:06:51,santa-maria,0.0,13.92,255.5,1
2025-04-29 07:06:51,titanic,0.0,16.6,1317.11,1
2025-04-29 07:06:56,bellisimo,0.0,13.61,0.0,1
2025-04-29 07:06:56,santa-maria,0.0,19.36,251.19,1
2025-04-29 07:06:56,titanic,0.0,13.86,1314.02,1
2025-04-29 07:07:01,bellisimo,0.0,12.94,0.0,1
2025-04-29 07:07:01,santa-maria,0.0,17.55,248.49,1
2025-04-29 07:07:01,titanic,0.0,12.08,1312.44,1
2025-04-29 07:07:06,bellisimo,0.0,19.21,0.0,1
2025-04-29 07:07:06,santa-maria,0.0,12.89,244.16,1
2025-04-29 07:07:06,titanic,0.0,10.22,1309.62,1
2025-04-29 07:07:11,bellisimo,0.0,13.51,0.0,1
2025-04-29 07:07:11,santa-maria,0.0,18.7,241.35,1
2025-04-29 07:07:11,titanic,0.0,11.71,1308.44,1
2025-04-29 07:07:16,bellisimo,0.0,15.1,0.0,1
2025-04-29 07:07:16,santa-maria,0.0,13.54,238.37,1
2025-04-29 07:07:16,titanic,0.0,14.14,1305.39,1
2025-04-29 07:07:21,bellisimo,0.0,14.33,0.0,1
2025-04-29 07:07:21,santa-maria,0.0,13.63,236.26,1
2025-04-29 07:07:21,titanic,0.0,10.54,1303.26,1
2025-04-29 07:07:26,bellisimo,0.0,17.24,0.0,1
2025-04-29 07:07:26,santa-maria,0.0,17.14,234.83,1
2025-04-29 07:07:26,titanic,0.0,17.94,1301.95,1
2025-04-29 07:07:31,bellisimo,0.0,10.29,0.0,1
2025-04-29 07:07:31,santa-maria,0.0,19.53,230.22,1
2025-04-29 07:07:31,titanic,0.0,19.63,1299.28,1
2025-04-29 07:07:36,bellisimo,0.0,12.17,0.0,1
2025-04-29 07:07:36,santa-maria,0.0,16.12,226.29,1
2025-04-29 07:07:36,titanic,0.0,18.13,1297.87,1
2025-04-29 07:07:41,bellisimo,0.0,14.94,0.0,1
2025-04-29 07:07:41,santa-maria,0.0,14.25,221.49,1
2025-04-29 07:07:41,titanic,0.0,12.81,1296.78,1
2025-04-29 07:07:46,bellisimo,0.0,14.45,0.0,1
2025-04-29 07:07:46,santa-maria,0.0,15.42,216.57,1
2025-04-29 07:07:46,titanic,0.0,10.29,1293.25,1
2025-04-29 07:07:51,bellisimo,0.0,17.89,0.0,1
2025-04-29 07:07:51,santa-maria,0.0,17.47,214.64,1
2025-04-29 07:07:51,titanic,0.0,19.28,1288.9,1
2025-04-29 07:07:56,bellisimo,0.0,13.86,0.0,1
2025-04-29 07:07:56,santa-maria,0.0,18.28,211.8,1
2025-04-29 07:07:56,titanic,0.0,15.31,1287.19,1
2025-04-29 07:08:01,bellisimo,0.0,17.03,0.0,1
2025-04-29 07:08:01,santa-maria,0.0,12.24,207.74,1
2025-04-29 07:08:01,titanic,0.0,10.34,1282.27,1
2025-04-29 07:08:06,bellisimo,0.0,13.61,0.0,1
2025-04-29 07:08:06,santa-maria,0.0,15.91,202.86,1
2025-04-29 07:08:06,titanic,0.0,11.64,1277.57,1
2025-04-29 07:08:11,bellisimo,0.0,11.55,0.0,1
2025-04-29 07:08:11,santa-maria,0.0,19.64,199.36,1
2025-04-29 07:08:11,titanic,0.0,14.02,1274.74,1
2025-04-29 07:08:16,bellisimo,0.0,19.32,0.0,1
2025-04-29 07:08:16,santa-maria,0.0,16.41,196.68,1
2025-04-29 07:08:16,titanic,0.0,14.66,1269.88,1
2025-04-29 07:08:21,bellisimo,0.0,16.83,0.0,1
2025-04-29 07:08:21,santa-maria,0.0,15.13,192.85,1
2025-04-29 07:08:21,titanic,0.0,13.71,1267.84,1
2025-04-29 07:08:26,bellisimo,0.0,19.68,0.0,1
2025-04-29 07:08:26,santa-maria,0.0,17.23,191.06,1
2025-04-29 07:08:26,titanic,0.0,19.01,1263.28,1
2025-04-29 07:08:31,bellisimo,0.0,14.87,0.0,1
2025-04-29 07:08:31,santa-maria,0.0,18.12,187.6,1
2025-04-29 07:08:31,titanic,0.0,12.23,1259.91,1
2025-04-29 07:08:36,bellisimo,0.0,15.54,0.0,1
2025-04-29 07:08:36,santa-maria,0.0,14.54,184.04,1
2025-04-29 07:08:36,titanic,0.0,14.62,1256.14,1
2025-04-29 07:08:41,bellisimo,0.0,17.67,0.0,1
2025-04-29 07:08:41,santa-maria,0.0,19.81,181.07,1
2025-04-29 07:08:41,titanic,0.0,17.01,1253.87,1
2025-04-29 07:08:46,bellisimo,0.0,19.01,0.0,1
2025-04-29 07:08:46,santa-maria,0.0,19.98,179.86,1
2025-04-29 07:08:46,titanic,0.0,13.54,1251.43,1
2025-04-29 07:08:51,bellisimo,0.0,16.6,0.0,1
2025-04-29 07:08:51,santa-maria,0.0,14.58,175.93,1
2025-04-29 07:08:51,titanic,0.0,13.23,1246.65,1
2025-04-29 07:08:56,bellisimo,0.0,16.14,0.0,1
2025-04-29 07:08:56,santa-maria,0.0,18.2,173.47,1
2025-04-29 07:08:56,titanic,0.0,10.98,1243.62,1
2025-04-29 07:09:01,bellisimo,0.0,11.89,0.0,1
2025-04-29 07:09:01,santa-maria,0.0,14.17,171.71,1
2025-04-29 07:09:01,titanic,0.0,16.97,1242.05,1
2025-04-29 07:09:06,bellisimo,0.0,13.75,0.0,1
2025-04-29 07:09:06,santa-maria,0.0,19.1,166.76,1
2025-04-29 07:09:06,titanic,0.0,19.81,1239.99,1
2025-04-29 07:09:11,bellisimo,0.0,19.69,0.0,1
2025-04-29 07:09:11,santa-maria,0.0,18.64,162.21,1
2025-04-29 07:09:11,titanic,0.0,10.85,1237.68,1
2025-04-29 07:09:16,bellisimo,0.0,14.42,0.0,1
2025-04-29 07:09:16,santa-maria,0.0,15.54,159.97,1
2025-04-29 07:09:16,titanic,0.0,17.28,1235.11,1
2025-04-29 07:09:21,bellisimo,0.0,19.31,0.0,1
2025-04-29 07:09:21,santa-maria,0.0,15.7,158.51,1
2025-04-29 07:09:21,titanic,0.0,14.52,1232.36,1
2025-04-29 07:09:26,bellisimo,0.0,11.26,0.0,1
2025-04-29 07:09:26,santa-maria,0.0,16.72,156.86,1
2025-04-29 07:09:26,titanic,0.0,16.01,1228.18,1
2025-04-29 07:09:31,bellisimo,0.0,15.53,0.0,1
2025-04-29 07:09:31,santa-maria,0.0,14.38,153.76,1
2025-04-29 07:09:31,titanic,0.0,17.28,1225.09,1
2025-04-29 07:09:36,bellisimo,0.0,19.69,0.0,1
2025-04-29 07:09:36,santa-maria,0.0,18.26,151.5,1
2025-04-29 07:09:36,titanic,0.0,17.08,1222.38,1
2025-04-29 07:09:41,bellisimo,0.0,12.03,0.0,1
2025-04-29 07:09:41,santa-maria,0.0,19.81,149.98,1
2025-04-29 07:09:41,titanic,0.0,19.83,1221.15,1
2025-04-29 07:09:46,bellisimo,0.0,13.95,0.0,1
2025-04-29 07:09:46,santa-maria,0.0,14.08,145.35,1
2025-04-29 07:09:46,titanic,0.0,14.35,1216.68,1
2025-04-29 07:09:51,bellisimo,0.0,17.62,0.0,1
2025-04-29 07:09:51,santa-maria,0.0,14.97,143.9,1
2025-04-29 07:09:51,titanic,0.0,17.84,1213.09,1
2025-04-29 07:09:55,bellisimo,0.0,17.61,0.0,1
2025-04-29 07:09:55,santa-maria,0.0,13.05,142.68,1
2025-04-29 07:09:56,titanic,0.0,19.76,1208.12,1
2025-04-29 07:10:01,bellisimo,0.0,13.84,0.0,1
2025-04-29 07:10:01,santa-maria,0.0,19.97,140.61,1
2025-04-29 07:10:01,titanic,0.0,18.92,1203.27,1
2025-04-29 07:10:06,bellisimo,0.0,17.93,0.0,1
2025-04-29 07:10:06,santa-maria,0.0,15.43,137.6,1
2025-04-29 07:10:06,titanic,0.0,16.02,1199.14,1
2025-04-29 07:10:11,bellisimo,0.0,17.05,0.0,1
2025-04-29 07:10:11,santa-maria,0.0,12.41,134.26,1
2025-04-29 07:10:11,titanic,0.0,14.9,1197.74,1
2025-04-29 07:10:16,bellisimo,0.0,19.64,0.0,1
2025-04-29 07:10:16,santa-maria,0.0,16.03,131.63,1
2025-04-29 07:10:16,titanic,0.0,10.91,1194.06,1
2025-04-29 07:10:21,bellisimo,0.0,17.18,0.0,1
2025-04-29 07:10:21,santa-maria,0.0,16.42,129.39,1
2025-04-29 07:10:21,titanic,0.0,12.84,1191.98,1
2025-04-29 07:10:25,bellisimo,0.0,14.09,0.0,1
2025-04-29 07:10:25,santa-maria,0.0,12.94,127.95,1
2025-04-29 07:10:25,titanic,0.0,19.57,1189.01,1
2025-04-29 07:10:30,bellisimo,0.0,16.88,0.0,1
2025-04-29 07:10:30,santa-maria,0.0,16.74,123.48,1
2025-04-29 07:10:30,titanic,0.0,17.0,1187.73,1
2025-04-29 07:10:35,bellisimo,0.0,19.8,0.0,1
2025-04-29 07:10:35,santa-maria,0.0,12.94,119.96,1
2025-04-29 07:10:35,titanic,0.0,13.63,1185.47,1
2025-04-29 07:10:40,bellisimo,0.0,14.14,0.0,1
2025-04-29 07:10:40,santa-maria,0.0,14.26,117.17,1
2025-04-29 07:10:40,titanic,0.0,19.77,1181.03,1
2025-04-29 07:10:45,bellisimo,0.0,12.86,0.0,1
2025-04-29 07:10:45,santa-maria,0.0,18.59,114.59,1
2025-04-29 07:10:45,titanic,0.0,13.95,1176.38,1
2025-04-29 07:10:50,bellisimo,0.0,13.53,0.0,1
2025-04-29 07:10:50,santa-maria,0.0,15.5,112.72,1
2025-04-29 07:10:50,titanic,0.0,11.13,1174.11,1
2025-04-29 07:10:55,bellisimo,0.0,12.79,0.0,1
2025-04-29 07:10:55,santa-maria,0.0,15.8,111.47,1
2025-04-29 07:10:55,titanic,0.0,14.51,1169.96,1
2025-04-29 07:11:00,bellisimo,0.0,18.28,0.0,1
2025-04-29 07:11:00,santa-maria,0.0,14.73,110.31,1
2025-04-29 07:11:00,titanic,0.0,18.18,1168.31,1
2025-04-29 07:11:05,bellisimo,0.0,15.28,0.0,1
2025-04-29 07:11:05,santa-maria,0.0,18.31,106.42,1
2025-04-29 07:11:05,titanic,0.0,13.17,1164.81,1
2025-04-29 07:11:10,bellisimo,0.0,11.49,0.0,1
2025-04-29 07:11:10,santa-maria,0.0,15.99,105.41,1
2025-04-29 07:11:10,titanic,0.0,16.35,1160.98,1
2025-04-29 07:11:15,bellisimo,0.0,14.6,0.0,1
2025-04-29 07:11:15,santa-maria,0.0,10.95,101.71,1
2025-04-29 07:11:15,titanic,0.0,15.72,1158.77,1
2025-04-29 07:11:20,bellisimo,0.0,17.54,0.0,1
2025-04-29 07:11:20,santa-maria,0.0,14.93,98.59,1
2025-04-29 07:11:20,titanic,0.0,19.72,1154.83,1
2025-04-29 07:11:25,bellisimo,0.0,11.49,0.0,1
2025-04-29 07:11:25,santa-maria,0.0,19.79,95.07,1
2025-04-29 07:11:25,titanic,0.0,11.94,1152.18,1
2025-04-29 07:11:30,bellisimo,0.0,13.78,0.0,1
2025-04-29 07:11:30,santa-maria,0.0,18.9,92.98,1
2025-04-29 07:11:30,titanic,0.0,13.91,1150.87,1
2025-04-29 07:11:35,bellisimo,0.0,10.43,0.0,1
2025-04-29 07:11:35,santa-maria,0.0,17.09,89.47,1
2025-04-29 07:11:35,titanic,0.0,11.19,1147.43,1
2025-04-29 07:11:40,bellisimo,0.0,15.89,0.0,1
2025-04-29 07:11:40,santa-maria,0.0,14.87,88.32,1
2025-04-29 07:11:40,titanic,0.0,19.34,1146.41,1
2025-04-29 07:11:45,bellisimo,0.0,14.41,0.0,1
2025-04-29 07:11:45,santa-maria,0.0,13.67,86.82,1
2025-04-29 07:11:45,titanic,0.0,14.35,1144.87,1
2025-04-29 07:11:50,bellisimo,0.0,18.14,0.0,1
2025-04-29 07:11:50,santa-maria,0.0,16.77,82.77,1
2025-04-29 07:11:50,titanic,0.0,19.41,1141.13,1
2025-04-29 07:11:55,bellisimo,0.0,12.6,0.0,1
2025-04-29 07:11:55,santa-maria,0.0,12.7,80.48,1
2025-04-29 07:11:55,titanic,0.0,13.99,1139.54,1
2025-04-29 07:12:00,bellisimo,0.0,19.68,0.0,1
2025-04-29 07:12:00,santa-maria,0.0,17.26,76.45,1
2025-04-29 07:12:00,titanic,0.0,16.52,1137.83,1
2025-04-29 07:12:05,bellisimo,0.0,16.66,0.0,1
2025-04-29 07:12:05,santa-maria,0.0,14.87,71.77,1
2025-04-29 07:12:05,titanic,0.0,11.82,1134.41,1
2025-04-29 07:12:10,bellisimo,0.0,15.58,0.0,1
2025-04-29 07:12:10,santa-maria,0.0,13.7,67.1,1
2025-04-29 07:12:10,titanic,0.0,14.72,1130.72,1
2025-04-29 07:12:15,bellisimo,0.0,14.19,0.0,1
2025-04-29 07:12:15,santa-maria,0.0,17.38,64.83,1
2025-04-29 07:12:15,titanic,0.0,19.5,1126.2,1
2025-04-29 07:12:20,bellisimo,0.0,11.86,0.0,1
2025-04-29 07:12:20,santa-maria,0.0,10.22,62.35,1
2025-04-29 07:12:20,titanic,0.0,15.96,1124.51,1
2025-04-29 07:12:25,bellisimo,0.0,14.13,0.0,1
2025-04-29 07:12:25,santa-maria,0.0,16.49,57.67,1
2025-04-29 07:12:25,titanic,0.0,16.38,1121.79,1
2025-04-29 07:12:30,bellisimo,0.0,18.84,0.0,1
2025-04-29 07:12:30,santa-maria,0.0,14.32,56.32,1
2025-04-29 07:12:30,titanic,0.0,15.74,1117.21,1
2025-04-29 07:12:35,bellisimo,0.0,19.25,0.0,1
2025-04-29 07:12:35,santa-maria,0.0,17.63,52.29,1
2025-04-29 07:12:35,titanic,0.0,14.6,1115.55,1
2025-04-29 07:12:40,bellisimo,0.0,18.84,0.0,1
2025-04-29 07:12:40,santa-maria,0.0,19.81,50.58,1
2025-04-29 07:12:40,titanic,0.0,17.04,1113.51,1
2025-04-29 07:12:45,bellisimo,0.0,15.41,0.0,1
2025-04-29 07:12:45,santa-maria,0.0,17.84,49.12,1
2025-04-29 07:12:45,titanic,0.0,15.62,1109.17,1
2025-04-29 07:12:50,bellisimo,0.0,18.96,0.0,1
2025-04-29 07:12:50,santa-maria,0.0,13.03,45.5,1
2025-04-29 07:12:50,titanic,0.0,17.9,1107.84,1
2025-04-29 07:12:55,bellisimo,0.0,16.5,0.0,1
2025-04-29 07:12:55,santa-maria,0.0,10.27,40.59,1
2025-04-29 07:12:55,titanic,0.0,17.64,1104.14,1
2025-04-29 07:13:00,bellisimo,0.0,16.46,0.0,1
2025-04-29 07:13:00,santa-maria,0.0,19.2,38.94,1
2025-04-29 07:13:00,titanic,0.0,16.1,1100.36,1
2025-04-29 07:13:05,bellisimo,0.0,10.43,0.0,1
2025-04-29 07:13:05,santa-maria,0.0,16.35,37.38,1
2025-04-29 07:13:05,titanic,0.0,11.71,1096.3,1
2025-04-29 07:13:10,bellisimo,0.0,18.1,0.0,1
2025-04-29 07:13:10,santa-maria,0.0,14.96,33.26,1
2025-04-29 07:13:10,titanic,0.0,15.95,1092.46,1
2025-04-29 07:13:15,bellisimo,0.0,12.92,0.0,1
2025-04-29 07:13:15,santa-maria,0.0,15.34,31.83,1
2025-04-29 07:13:15,titanic,0.0,15.48,1087.95,1
2025-04-29 07:13:20,bellisimo,0.0,12.89,0.0,1
2025-04-29 07:13:20,santa-maria,0.0,13.09,28.67,1
2025-04-29 07:13:20,titanic,0.0,14.98,1085.4,1
2025-04-29 07:13:25,bellisimo,0.0,18.92,0.0,1
2025-04-29 07:13:25,santa-maria,0.0,18.55,26.86,1
2025-04-29 07:13:25,titanic,0.0,11.38,1083.01,1
2025-04-29 07:13:30,bellisimo,0.0,18.41,0.0,1
2025-04-29 07:13:30,santa-maria,0.0,15.87,25.08,1
2025-04-29 07:13:30,titanic,0.0,19.87,1080.1,1
2025-04-29 07:13:35,bellisimo,0.0,17.65,0.0,1
2025-04-29 07:13:35,santa-maria,0.0,11.32,22.89,1
2025-04-29 07:13:35,titanic,0.0,18.35,1076.9,1
2025-04-29 07:13:40,bellisimo,0.0,10.24,0.0,1
2025-04-29 07:13:40,santa-maria,0.0,18.48,21.4,1
2025-04-29 07:13:40,titanic,0.0,17.0,1074.09,1
2025-04-29 07:13:45,bellisimo,0.0,18.65,0.0,1
2025-04-29 07:13:45,santa-maria,0.0,12.48,17.89,1
2025-04-29 07:13:45,titanic,0.0,15.47,1070.33,1
2025-04-29 07:13:50,bellisimo,0.0,10.44,0.0,1
2025-04-29 07:13:50,santa-maria,0.0,15.92,13.43,1
2025-04-29 07:13:50,titanic,0.0,17.67,1067.29,1
2025-04-29 07:13:55,bellisimo,0.0,10.07,0.0,1
2025-04-29 07:13:55,santa-maria,0.0,18.01,12.21,1
2025-04-29 07:13:55,titanic,0.0,10.33,1064.62,1
2025-04-29 07:14:00,bellisimo,0.0,19.09,0.0,1
2025-04-29 07:14:00,santa-maria,0.0,10.31,8.7,1
2025-04-29 07:14:00,titanic,0.0,19.73,1060.44,1
2025-04-29 07:14:05,bellisimo,0.0,18.32,0.0,1
2025-04-29 07:14:05,santa-maria,0.0,17.92,7.24,1
2025-04-29 07:14:05,titanic,0.0,18.26,1057.8,1
2025-04-29 07:14:10,bellisimo,0.0,18.8,0.0,1
2025-04-29 07:14:10,santa-maria,0.0,17.41,2.26,1
2025-04-29 07:14:10,titanic,0.0,13.61,1054.8,1
2025-04-29 07:14:15,bellisimo,0.0,15.87,0.0,1
2025-04-29 07:14:15,santa-maria,0.0,15.47,0.0,1
2025-04-29 07:14:15,titanic,0.0,14.12,1053.32,1
